nombre|carrera|plan|materia|nombre_materia|anio_de_cursada|periodo_dictado|obligatoria
Licenciatura en Ciencias Físicas|204|2003|3007|Mecánica Cuántica II|||N
Licenciatura en Ciencias Físicas|204|2003|3008|Física Cuántica II|||N
Licenciatura en Ciencias Físicas|204|2003|3009|Vectores y Tensores|||N
Licenciatura en Ciencias Físicas|204|2003|3010|Física de Materiales|||N
Licenciatura en Ciencias Físicas|204|2003|3011|Introducción a las Ondas en los Medios Continuos|||N
Licenciatura en Ciencias Físicas|204|2003|3012|Optica Líneal|||N
Licenciatura en Ciencias Físicas|204|2003|3013|Electromagnetismo Avanzado: Propagación y Scattering de Ondas Electromagneticas|||N
Licenciatura en Ciencias Físicas|204|2003|3014|Fundamento de Ciencias de Polímeros|||N
Licenciatura en Ciencias Físicas|204|2003|3015|Luminiscencia en Sólidos|||N
Licenciatura en Ciencias Físicas|204|2003|3016|Optica Cuántica|||N
Licenciatura en Ciencias Físicas|204|2003|3017|Introducción a la Interacción de la Radiación Ionizante con la Materia, su Detección y Dosimetría|||N
Licenciatura en Ciencias Físicas|204|2003|3018|Fluidodinámica Experimental|||N
Licenciatura en Ciencias Físicas|204|2003|3020|Modelos Matemáticos en Ecotoxicología|||N
Licenciatura en Ciencias Físicas|204|2003|3021|Ensayos Ecotoxicológicos|||N
Licenciatura en Ciencias Físicas|204|2003|3022|Física Atómica: Estructura de Coliciones|||N
Licenciatura en Ciencias Físicas|204|2003|3023|Ondas e Inestabilidades en Fluídos|||N
Licenciatura en Ciencias Físicas|204|2003|3024|Transformación de Fase Líquido Sólidos|||N
Licenciatura en Ciencias Físicas|204|2003|3026|Imágenes en Medicina|||N
Licenciatura en Ciencias Físicas|204|2003|3027|Dosimetría en Radioterapia|||N
Licenciatura en Ciencias Físicas|204|2003|3030|Tópicos de Matemática Aplicada|||N
Licenciatura en Ciencias Físicas|204|2003|3034|Relatividad|||N
Licenciatura en Ciencias Físicas|204|2003|3035|Introducción a la Exploración Geofísica|||N
Licenciatura en Ciencias Físicas|204|2003|3036|Electromagnetismo Avanzado: Scattering de Ondas Electromagnéticas por Superficies y Volúmenes|||N
Licenciatura en Ciencias Físicas|204|2003|3037|Sólidos Cristalinos|||N
Licenciatura en Ciencias Físicas|204|2003|3038|Teoría Cuántica de la Física del Estado Sólido|||N
Licenciatura en Ciencias Físicas|204|2003|3039|Caracterización de Materiales Metálicos|||N
Licenciatura en Ciencias Físicas|204|2003|3040|Introducción a la Física del Plasma|||N
Licenciatura en Ciencias Físicas|204|2003|3041|Física Atómica y Molecular|||N
Licenciatura en Ciencias Físicas|204|2003|3044|Medios de Representación|||N
Licenciatura en Ciencias Físicas|204|2003|3045|Coherencia y Optica Cuántica|||N
Licenciatura en Ciencias Físicas|204|2003|3046|Propagación de luz en medios altamente dispersivos con aplicación a medios biológicos|||N
Licenciatura en Ciencias Físicas|204|2003|3047|Física de Polímeros|||N
Licenciatura en Ciencias Físicas|204|2003|3049|Optica de Medios Turbios con Aplicaciones Biomédicas|||N
Licenciatura en Ciencias Físicas|204|2003|3051|Física de las Imágenes en Medicina|||N
Licenciatura en Ciencias Físicas|204|2003|3052|Flujos en Medios Estratificados|||N
Licenciatura en Ciencias Físicas|204|2003|3056|Propiedades Opticas de Sólidos|||N
Licenciatura en Ciencias Físicas|204|2003|3069|Detección y Medición de la Radiación|||N
Licenciatura en Ciencias Físicas|204|2003|3070|Física del Núcleo y Radiaciones Ionizantes|||N
Licenciatura en Ciencias Físicas|204|2003|3071|Experimentos de Física de Ultra - Alta Precisión. La Física como Filosofía Experimental|||N
Licenciatura en Ciencias Físicas|204|2003|3072|El Método de Montecarlo Aplicado en la Física|||N
Licenciatura en Ciencias Físicas|204|2003|3073|Interacción de la Radiación con la Materia|||N
Licenciatura en Ciencias Físicas|204|2003|3074|Física Atómica Aplicada: Estructura, Colisiones y Espectroscopía de Plasmas|||N
Licenciatura en Ciencias Físicas|204|2003|3077|Teoría Cuántica de Muchos Cuerpos: Metodologías Hartree-Fock y Teoría del Funcional de la Densidad|||N
Licenciatura en Ciencias Físicas|204|2003|3085|Astronomía Planetaria|||N
Licenciatura en Ciencias Físicas|204|2003|3086|Física Atómica y Subatómica|||N
Licenciatura en Ciencias Físicas|204|2003|3088|Optica y Fotofísica RCA 030/2018|||N
Licenciatura en Ciencias Físicas|204|2003|4022|Análisis de Fourier y Aplicaciones|||N
Licenciatura en Ciencias Físicas|204|2003|4029|Modelos Matemáticos en Biología|||N
Licenciatura en Ciencias Físicas|204|2003|4080|Teoría de la Relatividad|||N
Licenciatura en Ciencias Físicas|204|2003|4081|Electrónica|||N
Licenciatura en Ciencias Físicas|204|2003|4088|Sobre Complejidad y Matemática Elemental|||N
Licenciatura en Ciencias Físicas|204|2003b|0002|Análisis Matemático I|1|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0058|Física I|1|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0145|Algebra I|1|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0040|Inglés I|1|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0059|Física II|1|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0060|Física Experimental I|1|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0125|Algebra Lineal|1|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0011|Análisis Matemático II|2|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0041|Inglés II|2|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0061|Física III|2|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0062|Física Experimental II|2|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0045|Cálculo Numérico|2|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0063|Física IV|2|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0064|Física Experimental III|2|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0065|Estructura de la Materia|3|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0066|Mecánica|3|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0067|Variable Compleja|3|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0068|Termofísica|3|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0069|Física Experimental IV|3|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0070|Métodos Matemáticos de la Física|3|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0071|Electromagnetismo|4|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0073|Laboratorio I|4|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0072|Física Cuántica|4|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0074|Laboratorio II|4|2do Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0075|Física Estadística|5|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0076|Mecánica del Continuo|5|1er Cuatrimestre|S
Licenciatura en Ciencias Físicas|204|2003b|0201|Trabajo Especial de Licenciatura|5|Anual|S
Licenciatura en Ciencias Físicas|204|2003b|0151|Química General e Inorgánica|||N
Licenciatura en Ciencias Físicas|204|2003b|0237|Probabilidades y Estadística|||N
Licenciatura en Ciencias Físicas|204|2003b|1302|Tecnologías Disruptivas de la Industria 4.0|||N
Licenciatura en Ciencias Físicas|204|2003b|1345|Neuroscience of Learning Machines|||N
Licenciatura en Ciencias Físicas|204|2003b|3019|Introducción a la Física del Estado Sólido|||N
Licenciatura en Ciencias Físicas|204|2003b|3036|Electromagnetismo Avanzado: Scattering de Ondas Electromagnéticas por Superficies y Volúmenes|||N
Licenciatura en Ciencias Físicas|204|2003b|3044|Medios de Representación|||N
Licenciatura en Ciencias Físicas|204|2003b|3048|Termodinámica de los Diagramas de Fase|||N
Licenciatura en Ciencias Físicas|204|2003b|3068|Tópicos en Física de Metales y Aleaciones|||N
Licenciatura en Ciencias Físicas|204|2003b|3076|Paleoclima, Paleoambiente y Magnetismo|||N
Licenciatura en Ciencias Físicas|204|2003b|3088|Optica y Fotofísica RCA 030/2018|||N
Licenciatura en Ciencias Físicas|204|2003b|3092|Física Atómica|||N
Licenciatura en Ciencias Físicas|204|2003b|3094|Introducción a la Comunicación Pública de la Ciencia|||N
Licenciatura en Ciencias Físicas|204|2003b|3095|Relatividad Especial|||N
Licenciatura en Ciencias Físicas|204|2003b|3104|Astronomía General I|||N
Licenciatura en Ciencias Físicas|204|2003b|3106|Física Nuclear|||N
Licenciatura en Ciencias Físicas|204|2003b|3108|Principios de Espectroscopía: Espectroscopía LIBS|||N
Licenciatura en Ciencias Físicas|204|2003b|3110|Introducción a las Ondas en los Medios Contínuos|||N
Licenciatura en Ciencias Físicas|204|2003b|3111|Herramientas Informáticas y Nuevas Tecnologías para la Física|||N
Licenciatura en Ciencias Físicas|204|2003b|3112|Ciencias de la Tierra I RCA 360/2022|||N
Licenciatura en Ciencias Físicas|204|2003b|3114|Sistemas de Información Geográfica con Aplicaciones en Medio Ambiente|||N
Licenciatura en Ciencias Físicas|204|2003b|3117|Introducción a la Caracterización de Materiales|||N
Licenciatura en Ciencias Físicas|204|2003b|3119|Relatividad Especial|||N
Licenciatura en Ciencias Físicas|204|2003b|4080|Teoría de la Relatividad|||N
Licenciatura en Ciencias Físicas|204|2003b|4094|Resolución de Problemas|||N
Licenciatura en Ciencias Físicas|204|2003b|4096|Animación Geogebra|||N
Licenciatura en Ciencias Físicas|204|2003b|4097|Productos Tensoriales de Espacios Vectoriales|||N
Licenciatura en Ciencias Físicas|204|2003b|4105|Ecuaciones Diferenciales con Retardo|||N
Licenciatura en Ciencias Físicas|204|2003b|4109|Teoría Cualitativa de Ecuaciones con Retardo|||N
Licenciatura en Ciencias Matemáticas|205|1995|0002|Análisis Matemático I|1|1er Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0003|Algebra I|1|1er Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0006|Geometría y Algebra Lineal|1|2do Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0035|Algebra II|1|2do Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0040|Inglés I|1|2do Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0011|Análisis Matemático II|2|1er Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0036|Algebra III|2|1er Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0041|Inglés II|2|1er Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0015|Probabilidades y Estadística|2|2do Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0038|Ecuaciones Diferenciales|2|2do Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0044|Análisis Matemático III|3|1er Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0049|Topología|3|1er Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0045|Cálculo Numérico|3|2do Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0046|Tópicos de Análisis|3|2do Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0054|Funciones Reales I|4|1er Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0055|Geometría Diferencial|4|1er Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0056|Análisis Matemático IV|4|2do Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0057|Funciones Reales II|4|2do Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|0202|Trabajo Final|5|2do Cuatrimestre|S
Licenciatura en Ciencias Matemáticas|205|1995|1255|Introducción a los Fundamentos de las Criptomonedas||1er Cuatrimestre|N
Licenciatura en Ciencias Matemáticas|205|1995|4098|Estructuras Algebraicas Ordenadas||2do Cuatrimestre|N
Licenciatura en Ciencias Matemáticas|205|1995|0001|Introducción a la Programación I|||N
Licenciatura en Ciencias Matemáticas|205|1995|0004|Ciencias de la Computación I|||N
Licenciatura en Ciencias Matemáticas|205|1995|0005|Introducción a la Programación II|||N
Licenciatura en Ciencias Matemáticas|205|1995|0008|Ciencias de la Computación II|||N
Licenciatura en Ciencias Matemáticas|205|1995|1009|Introducción a la Lógica Matemática|||N
Licenciatura en Ciencias Matemáticas|205|1995|1072|Introducción a la Lógica Modal|||N
Licenciatura en Ciencias Matemáticas|205|1995|1193|Sistemas de Información Geográfica Open Source|||N
Licenciatura en Ciencias Matemáticas|205|1995|1215|Introducción a la Simulación de Sistemas Dinámicos|||N
Licenciatura en Ciencias Matemáticas|205|1995|1232|Minería de Datos con R|||N
Licenciatura en Ciencias Matemáticas|205|1995|1302|Tecnologías Disruptivas de la Industria 4.0|||N
Licenciatura en Ciencias Matemáticas|205|1995|3020|Modelos Matemáticos en Ecotoxicología|||N
Licenciatura en Ciencias Matemáticas|205|1995|3030|Tópicos de Matemática Aplicada|||N
Licenciatura en Ciencias Matemáticas|205|1995|4001|Introducción a Grupos de Lie|||N
Licenciatura en Ciencias Matemáticas|205|1995|4002|Introducción a Modelos Lineales|||N
Licenciatura en Ciencias Matemáticas|205|1995|4003|Modelos Matemáticos de Poblaciones Fluctuantes|||N
Licenciatura en Ciencias Matemáticas|205|1995|4004|Lógica Proposicional y Algebras de Boole|||N
Licenciatura en Ciencias Matemáticas|205|1995|4005|Elementos de Análisis Multivariado|||N
Licenciatura en Ciencias Matemáticas|205|1995|4006|Modelos Matriciales de Población|||N
Licenciatura en Ciencias Matemáticas|205|1995|4007|Algunos Complementos de Variable Compleja|||N
Licenciatura en Ciencias Matemáticas|205|1995|4008|Segundo Curso de Variable Compleja|||N
Licenciatura en Ciencias Matemáticas|205|1995|4009|Teoría de Invariantes|||N
Licenciatura en Ciencias Matemáticas|205|1995|4010|Teoría de matrices|||N
Licenciatura en Ciencias Matemáticas|205|1995|4011|Tópicos de Dualidad en Algunos Espacios Normados|||N
Licenciatura en Ciencias Matemáticas|205|1995|4012|Elementos de la Teoría de Módulos|||N
Licenciatura en Ciencias Matemáticas|205|1995|4013|Tópicos de Geometría|||N
Licenciatura en Ciencias Matemáticas|205|1995|4014|Introducción a la Teoría de Juegos y Desiciones|||N
Licenciatura en Ciencias Matemáticas|205|1995|4015|Introducción al Tratamiento Numérico de los Problemas de Valores Inic. para Ecuas.Diferenciales Ord.|||N
Licenciatura en Ciencias Matemáticas|205|1995|4016|Introducción al Cálculo de Variaciones|||N
Licenciatura en Ciencias Matemáticas|205|1995|4017|Análisis de Regresión|||N
Licenciatura en Ciencias Matemáticas|205|1995|4018|Series y Tranformadas de Fourier con Aplicaciones a Ecuasiones en Derivadas Parciales|||N
Licenciatura en Ciencias Matemáticas|205|1995|4019|Sobreanálisis Espectral|||N
Licenciatura en Ciencias Matemáticas|205|1995|4020|Vectores y Tensores con sus Aplicaciones|||N
Licenciatura en Ciencias Matemáticas|205|1995|4021|Introducción a la Teoría de Retículos Distributivos|||N
Licenciatura en Ciencias Matemáticas|205|1995|4022|Análisis de Fourier y Aplicaciones|||N
Licenciatura en Ciencias Matemáticas|205|1995|4025|Algebra Lineal Avanzada|||N
Licenciatura en Ciencias Matemáticas|205|1995|4027|Una Introducción Algebraica a la Lógica Modal|||N
Licenciatura en Ciencias Matemáticas|205|1995|4028|Sobre Continuidad Automática en Algebras de Banach|||N
Licenciatura en Ciencias Matemáticas|205|1995|4029|Modelos Matemáticos en Biología|||N
Licenciatura en Ciencias Matemáticas|205|1995|4030|Elementos de Procesos Estocásticos, Cadenas de Markov y Martingalas|||N
Licenciatura en Ciencias Matemáticas|205|1995|4031|Modelos Poblacionales Discretos: Matrices y Grafos|||N
Licenciatura en Ciencias Matemáticas|205|1995|4032|Funciones Generadoras|||N
Licenciatura en Ciencias Matemáticas|205|1995|4033|Cálculo Estocástico con Aplicaciones a Juegos Estocásticos y Finanzas|||N
Licenciatura en Ciencias Matemáticas|205|1995|4034|Algebra Conmutativa|||N
Licenciatura en Ciencias Matemáticas|205|1995|4035|Elementos de Topología Algebraica|||N
Licenciatura en Ciencias Matemáticas|205|1995|4036|Seminario de Lectura y Análisis de Artículos de Matemática Aplicada|||N
Licenciatura en Ciencias Matemáticas|205|1995|4037|Introducción a la Optimización Convexa|||N
Licenciatura en Ciencias Matemáticas|205|1995|4038|Tópicos en Topología Algebraica|||N
Licenciatura en Ciencias Matemáticas|205|1995|4039|Modelización de Poblaciones Estructuradas|||N
Licenciatura en Ciencias Matemáticas|205|1995|4040|Acciones de Grupos en Espacios Topológicos|||N
Licenciatura en Ciencias Matemáticas|205|1995|4041|Herramientas Estadísticas para el Diseño y Análisis de Experimentos|||N
Licenciatura en Ciencias Matemáticas|205|1995|4042|Recurrencia, Combinatoria y Grafos|||N
Licenciatura en Ciencias Matemáticas|205|1995|4043|Introducción a la Programación de Métodos Numéricos|||N
Licenciatura en Ciencias Matemáticas|205|1995|4044|La Realización de Springer|||N
Licenciatura en Ciencias Matemáticas|205|1995|4045|Modelos Dinámicos en Biología|||N
Licenciatura en Ciencias Matemáticas|205|1995|4046|Elementos de Algebra en Análisis Funcional|||N
Licenciatura en Ciencias Matemáticas|205|1995|4047|Representaciones de Grupos|||N
Licenciatura en Ciencias Matemáticas|205|1995|4048|Análisis de Procrustes: Una Introducción|||N
Licenciatura en Ciencias Matemáticas|205|1995|4049|Teoría de Distribuciones|||N
Licenciatura en Ciencias Matemáticas|205|1995|4050|Introducción a la Geometría Computacional|||N
Licenciatura en Ciencias Matemáticas|205|1995|4051|Optimización Convexa|||N
Licenciatura en Ciencias Matemáticas|205|1995|4052|Introducción al Algebra Universal|||N
Licenciatura en Ciencias Matemáticas|205|1995|4053|Teoría Espectral en Algebras de Banach|||N
Licenciatura en Ciencias Matemáticas|205|1995|4054|Representaciones de Algebras de Lie|||N
Licenciatura en Ciencias Matemáticas|205|1995|4055|Procesos Estocásticos  y Teoría de Colas|||N
Licenciatura en Ciencias Matemáticas|205|1995|4056|Topología Algebraica: El Grupo Fundamental y Espacios Recubridores|||N
Licenciatura en Ciencias Matemáticas|205|1995|4057|Introducción al Análisis Funcional en Espacios de Hilbert|||N
Licenciatura en Ciencias Matemáticas|205|1995|4058|Distribuciones, Transformada de Fourier y Aplicaciones al Análisis Armónico|||N
Licenciatura en Ciencias Matemáticas|205|1995|4059|Distributividad en Semiretículos|||N
