id_alumno|id_persona|carrera|plan|fecha_inscripcion|regular|calidad|localidad_nacimiento|colegio_secundario|titulo_secundario
61077|54047|206|2011|2017-06-29|S|Alta Alumno|AYACUCHO|ESCUELA DE EDUCACION MEDIA NRO. 1 DOMINGO FAUSTINO SARMIENTO|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
61078|26118|209|2006b|2017-06-29|N|Alta Alumno|RAWSON|COLEGIO SAN PATRICIO|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61079|6038|209|2006b|2017-06-29|S|Alta Alumno|BALCARCE|INSTITUTO NTRA.SEÑORA DE LUJAN|BACHILLER CON ESPECIALIZACION EN CIENCIAS SOCIALES Y HUMANAS
61080|16644|213|2014|2017-06-29|N|Alta Alumno|TANDIL|CENTRO DE ESTUDIOS SUPERIOR DEL SUR|HUMANIDADES Y CIENCIAS SOCIALES
61080|16644|213|2014|2017-06-29|N|Alta Alumno|TANDIL|NO ESTA|Bachiller modalidad Ciencias Naturales
61081|20296|213|2014|2017-06-29|N|Alta Alumno|AZUL|ESCUELA POLIMODAL NRO. 5 ESTEBAN ECHEVERRIA (EX COLEGIO NAC.)|BACHILLER ADMINISTRATIVO C/ESP. EN ADMINISTRACION CONTABLE
61081|20296|213|2014|2017-06-29|N|Alta Alumno|AZUL|ESCUELA POLIMODAL NRO. 5 ESTEBAN ECHEVERRIA (EX COLEGIO NAC.)|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
61082|17384|213|2014|2017-06-29|N|Pasivo|TANDIL|COLEGIO SAN JOSE|BACHILLER CON ORIENTACION EN CIENCIAS HUMANAS
61082|17384|213|2014|2017-06-29|N|Pasivo|TANDIL|COLEGIO SAN JOSE|BACHILLER EN HUMANIDADES Y CS SOCIALES
61096|54038|206|2022|2017-06-29|S|Alta Alumno|TANDIL|ESCUELA AGRARIA NRO. 1 DR. RAMON SANTAMARINA|BACHILLER AGRARIO
61107|54048|206|2011|2017-06-29|N|Alta Alumno|MAR DEL PLATA|COLEGIO ATLANTICO DEL SUR|BACHILLER EN CIENCIAS SOCIALES
61179|54049|213|2014|2017-06-29|S|Egreso|HAEDO|ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE Nº1|BACHILLER EN CIENCIAS NATURALES APLICADAS
61084|53790|201|2004|2017-08-01|S|Abandono|LOBERIA|ESCUELA SECUNDARIA NRO 3|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61085|53380|205|2004|2017-08-01|N|Pasivo|VILLA GESELL|ESCUELA DE EDUCACIÓN SECUNDARIA Nº1|BACHILLER EN CIENCIAS NATURALES
61086|13351|205|2004|2017-08-01|N|Pasivo|AZUL||
61087|53670|213|2014|2017-08-01|N|Alta Alumno|BALCARCE|ESCUELA POLIMODAL NRO. 3 CARMELO SANCHEZ|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61088|53779|205|2004|2017-08-02|S|Egreso|CORONEL SUAREZ|ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ROBERTO DABIDOS|BACHILLER EN COMUNICACIÓN
61090|52296|213|2014|2017-08-07|S|Egreso|AZUL|INSTITUTO SAN CAYETANO|BACHILLER MODALIDAD CIENCIAS NATURALES
61092|53808|213|2014|2017-08-10|S|Alta Alumno|LOMAS DE ZAMORA|COLEGIO NUESTRA TIERRA|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61094|52807|208|2010|2017-08-10|N|Abandono|TRES ARROYOS|COLEGIO BERNARDO O'HIGGINS COQUIMBO|
61094|52807|208|2010|2017-08-10|N|Abandono|TRES ARROYOS|ESCUELA AGROPECUARIA DE TRES ARROYOS|BACHILLER, MODALIDAD ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES
61095|51225|212|2007|2017-08-14|N|Alta Alumno|GENERAL LAMADRID|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|TÉCNICO EN COMPUTACION
61098|18512|212|2007|2017-08-15|N|Egreso|QUEQUEN|ESCUELA DE EDUCACION MEDIA NRO. 3 MALVINAS ARGENTINAS|BACHILLER EN CIENCIAS EXACTAS Y NATURALES
61098|18512|212|2007|2017-08-15|N|Egreso|QUEQUEN|ESCUELA DE EDUCACION MEDIA NRO. 8|BACHILLER CON ORIENTACION EN CIENCIAS EX. Y NATURALES
61098|18512|212|2007|2017-08-15|N|Egreso|QUEQUEN|ESCUELA POLIMODAL NRO. 3 MALVINAS ARGENTINAS|BACHILLER CON ORIENTACION EN CIENCIAS EX. Y NATURALES
61099|53369|213|2014|2017-08-16|N|Alta Alumno|AZUL|ESCUELA POLIMODAL NRO. 5 ESTEBAN ECHEVERRIA (EX COLEGIO NAC.)|BACHILLER CON ESPECIALIZACION EN GESTION Y ADMINISTRACION
61102|52759|213|2014|2017-08-29|S|Egreso|TANDIL|INSTITUTO SAGRADA FAMILIA DIPREGEP N° 4805|BACHILLER ESPECIALIZADO EN PEDAGOGIA
61103|53947|213|2014|2017-08-31|N|Alta Alumno|LA PLATA|INSTITUTO TRANSITO DE MARIA|HUMANIDADES Y CIENCIAS SOCIALES
61104|53626|205|2017|2017-09-01|S|Alta Alumno|SARANDI|COLEGIO SAN JOSE|BACHILLER EN ECONOMÍA Y ADMINISTRACION
61105|53626|201|2004b|2017-09-04|S|Egreso|SARANDI|COLEGIO SAN JOSE|BACHILLER EN ECONOMÍA Y ADMINISTRACION
61108|53213|213|2014|2018-02-01|N|Pasivo|OLAVARRÍA|ESCUELA TECNICA NRO. 2 LUCIANO FORTABAT|TÉCNICO EN AUTOMOTORES
61109|47882|208|2010|2018-02-01|S|Egreso|TANDIL|ESCUELA NACIONAL DE COMERCIO FUERTE INDEPENDENCIA|PERITO MERCANTIL
61112|53669|213|2014|2018-02-02|N|Alta Alumno|NECOCHEA|ESCUELA MEDIA Nº 2|BACHILLER C/ESP.EN CIENCIASBIOLOG.
61113|52757|213|2014|2018-02-02|S|Alta Alumno|GENERAL LAMADRID|ESCUELA EXPERIMENTAL DE NIVEL MEDIO DIVISADERO Y ANEXO LOS BERROS|
61114|54010|206|2011|2018-02-02|N|Pasivo|OLAVARRÍA|CENTRO EDUCATIVO RURAL N°1|Bachiller, modalidad en Economía y Gestión de las Organizaciones
61115|47058|213|2014|2018-02-02|S|Alta Alumno|TANDIL|ESCUELA POLIMODAL NRO. 10 GRAL JOSE DE SAN MARTIN|BACHILLER ESPECIALIZADO EN PEDAGOGIA
61116|53515|213|2014|2018-02-02|N|Alta Alumno|OLAVARRÍA|ESCUELA DE EDUCACION MEDIA NRO. 4 M. DE LOS R. DE E. DE S. MARTIN|Bachiller en Ciencias Sociales
61110|53687|213|2014|2018-02-05|N|Alta Alumno|TANDIL|COLEGIO DE LA SIERRA|BACHILLER COMUN
61111|18146|213|2014|2018-02-05|N|Alta Alumno|GENERAL RODRIGUEZ|ESCUELA POLIMODAL NRO. 10 GRAL JOSE DE SAN MARTIN|BACHILLER EN LENGUAS MODERNAS
61117|52699|213|2014|2018-02-06|N|Alta Alumno|NECOCHEA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|BACHILLER MODALIDAD CIENCIAS NATURALES
61118|52010|213|2014|2018-02-06|N|Alta Alumno|NECOCHEA|"NUESTRA SRA. DE LOS 	|"|BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR
61119|53782|213|2014|2018-02-06|N|Alta Alumno|SAN CLEMENTE DEL TUYU|INSTITUTO AGUSTIN ELIZALDE|TÉCNICO EN COMPUTACION
61120|53927|213|2014|2018-02-06|S|Alta Alumno|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
61122|49594|211|2004|2018-02-07|N|Pasivo|RAUCH|AGROINDUSTRIAL MONSEÑOR DR. JUAN ANTONIO VIDELA CUELLO|BACHILLER
61123|52438|213|2014|2018-02-07|S|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
61125|54002|213|2014|2018-02-07|N|Alta Alumno|TANDIL|COLEGIO NUESTRA TIERRA|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61124|53904|213|2014|2018-02-08|N|Pasivo|TANDIL|COLEGIO NUESTRA TIERRA|BACHILLER
61121|53486|213|2014|2018-02-09|N|Alta Alumno|NECOCHEA|I.S.A.D.A.M.|BACHILLER MODALIDAD CIENCIAS NATURALES
61127|53473|208|2010|2018-02-14|N|Alta Alumno|BENITO JUAREZ|ESCUELA TECNICA NRO. 1 REPUBLICA DE MEXICO|TÉCNICO ELECTROMECANICO
61128|53317|213|2014|2018-02-14|N|Pasivo|TANDIL|CENTRO EDUCATIVO RURAL N°1|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61129|53126|213|2014|2018-02-14|N|Pasivo|MAR DEL PLATA|ESC. NORMAL REGIONAL GENERAL SAN MARTIN|
61137|48835|208|2010|2018-02-14|N|Alta Alumno|BALCARCE|GRAL. M. S. BELGRANO|BACHILLER
61126|48970|208|2010|2018-02-15|S|Egreso|AZUL|ESCUELA DE EDUCACIÓN TECNICA Nº2 VICENTE PEREDA|TÉCNICO EN COMPUTACION
61130|52547|213|2014|2018-02-15|N|Pasivo|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
61131|53526|213|2014|2018-02-15|N|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|TÉCNICO EN COMPUTACION
61132|49766|208|2010|2018-02-15|N|Alta Alumno|OLAVARRÍA|ESCUELA JUAN PABLO ECHAGUE|BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION
61133|52721|213|2014|2018-02-15|N|Alta Alumno|NECOCHEA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
61134|52783|208|2010|2018-02-19|N|Egreso|BOLIVAR|ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 LIBERTADOR SIMÓN BOLIVAR|Bachiller modalidad Prod.de Bienes y Servicios y Técnico en Prod.Agropecuaria
61135|52513|213|2014|2018-02-19|N|Pasivo|NECOCHEA|ESCUELA DE COMERCIO N2|
61136|51172|213|2014|2018-02-20|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
61138|53540|205|2004|2018-02-20|N|Alta Alumno|TANDIL|COLEGIO SAN JOSE|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN
61168|49738|213|2014|2018-02-22|N|Alta Alumno|FELIPE SOLA|MONS. AMERICO ORZALI|BACHILLER
61577|51308|213|2014|2018-02-22|N|Alta Alumno|NECOCHEA|ESC. NORMAL REGIONAL GENERAL SAN MARTIN|BACHILLER ESPECIALIZADO EN PEDAGOGIA
61140|53627|213|2014|2018-02-23|S|Cumplio Requisitos|TRES ARROYOS|ESCUELA AGROP.DE TRES ARROYOS|BACHILLER AGROPECUARIO
61141|53996|213|2014|2018-02-23|N|Alta Alumno|MAR DEL PLATA|ESCUELA DE EDUCACION MEDIA NRO. 1 DOMINGO FAUSTINO SARMIENTO|BACHILLER MODALIDAD CIENCIAS NATURALES
61142|53024|211|2004|2018-02-23|S|Alta Alumno|OLAVARRÍA|ESCUELA MEDIA N° 1 GENERAL MANUEL BELGRANO|PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS
61143|53668|208|2010|2018-02-26|N|Alta Alumno|BALCARCE|ESCUELA DE EDUCACION MEDIA Y TÉCNICA Nº1 'GRAL. ANTONIO GONZÁLEZ BALCARCE'|BACHILLER EN COMUNICACION SOCIAL
61144|52867|211|2004|2018-02-26|N|Pasivo|NECOCHEA|ESCUELA DE COMERCIO GENERAL MANUEL BELGRANO|BACHILLER ACADÉMICO
61145|52702|211|2004|2018-02-26|N|Pasivo|ROSARIO|PROFESOR JAVIER FROILAN FERRERO|BACHILLER PEDAGÓGICO
61146|53588|213|2014|2018-02-27|N|Alta Alumno|TANDIL|INSTITUTO SAGRADA FAMILIA DIPREGEP N° 4805|MODALIDAD CIENCIAS NATURALES
61147|53944|213|2014|2018-02-27|S|Egreso|Ciudad Autónoma de Buenos Aires|COLEGIO STO.DOMINGO EN LA SIERRA|Perito Mercantil con especialidad  Auxiliar en Administración
61148|51772|213|2014|2018-02-27|N|Pasivo|TANDIL|COLE. NACIONAL|
61152|52589|211|2004|2018-02-28|S|Alta Alumno|ROSARIO DEL TALA|INSTITUTO INMACULADA CONCEPCION DIPREGEP N° 4106|BACHILLER ESPECIALIZADO EN ADMINISTRACIÓN DE PERSONAL
61150|52541|205|2004|2018-03-01|N|Alta Alumno|OLAVARRÍA|INSTITUTO MONS. CESAR CANEVA|BACHILLER ESPECIALIZADO EN ADMINISTRACIÓN Y ORGANIZACIÓN DE EMPRESAS
61151|53707|213|2014|2018-03-01|S|Alta Alumno|TRES ARROYOS|ESCUELA DE EDUCACION MEDIA NRO.11 ARTE 3 CENTRO POLIVALENTE DE ARTE DE TANDIL|BACHILLER ARTISTICO
61151|53707|213|2014|2018-03-01|S|Alta Alumno|TRES ARROYOS|ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1|BACHILLER CON ORIENTACION MUSICAL.
61159|10522|206|2022|2018-03-05|S|Alta Alumno|TANDIL|ESCUELA POLIMODAL NRO. 10 GRAL JOSE DE SAN MARTIN|BACHILLER ESPECIALIZADO EN PEDAGOGIA
61157|52491|213|2014|2018-03-06|N|Alta Alumno|MAR DEL PLATA|ESCUELA INSDUSTRIAL NRO. 5|
61160|53459|213|2014|2018-03-06|N|Pasivo|BENITO JUAREZ|ESCUELA DE EDUCACION SECUNDARIA NRO. 3 DR.BENITO JUAREZ|BACHILLER EN CIENCIAS SOCIALES
61162|53707|201|2004b|2018-03-07|N|Alta Alumno|TRES ARROYOS|ESCUELA DE EDUCACION MEDIA NRO.11 ARTE 3 CENTRO POLIVALENTE DE ARTE DE TANDIL|BACHILLER ARTISTICO
61162|53707|201|2004b|2018-03-07|N|Alta Alumno|TRES ARROYOS|ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1|BACHILLER CON ORIENTACION MUSICAL.
61163|52695|213|2014|2018-03-08|N|Alta Alumno|NECOCHEA|ESCUELA DE COMERCIO N2|BACHILLER ESPECIALIZADO EN PEDAGOGIA
61164|53328|204|2003b|2018-03-12|S|Alta Alumno|TANDIL|COLEGIO SAN JOSE|PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS
61165|52580|213|2014|2018-03-13|N|Alta Alumno|Ciudad Autónoma de Buenos Aires|COLEGIO SAN JOSE|BACHILLER EN HUMANIDADES CIENCIAS SOCIALES
61165|52580|213|2014|2018-03-13|N|Alta Alumno|Ciudad Autónoma de Buenos Aires|COLEGIO SANTO DOMINGO|
61166|52533|213|2014|2018-03-14|N|Pasivo|OLAVARRÍA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|
61167|52635|211|2004|2018-03-14|N|Pasivo|TANDIL|CENTRO DE ESTUDIOS SUPERIOR DEL SUR|BACHILLER EN ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES
61666|50947|211|2004|2018-03-14|N|Alta Alumno|RAUCH|COLEGIO NACIONAL DR DIEGO DE SALINAS|BACHILLER ESPECIALIZADO EN PEDAGOGIA
61170|33320|203|2009|2018-03-16|N|Alta Alumno|TRES ARROYOS|FRAY JUSTO SANTA MARIA DE ORO|BACHILLER CON ORIENTACION EN ELECTROMECANICA
61171|52729|213|2014|2018-03-19|N|Alta Alumno|OLAVARRÍA|COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|
61172|53489|212|2007|2018-03-20|N|Alta Alumno|TANDIL|ESCUELA DE EDUCACIÓN SECUNDARIA N° 12|BACHILLER EN CIENCIAS NATURALES
61173|54016|206|2011|2018-03-20|N|Alta Alumno|TANDIL|CENTRO EDUCATIVO RURAL N°1|BACHILLER EN COMUNICACION SOCIAL
61174|52361|213|2014|2018-03-20|S|Cumplio Requisitos|TANDIL|ESC. SUPERIOR SARMIENTO|
61175|50303|213|2014|2018-03-20|N|Pasivo|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|TÉCNICO EN COMPUTACION
61176|53347|213|2014|2018-03-21|N|Pasivo|TANDIL|INSTITUTO SAGRADA FAMILIA DIPREGEP N° 4805|BACHILLER CON ESPECIALIZACION EN ECONOMIA Y ADM. DE EMPRESAS
61177|50915|213|2014|2018-03-21|N|Alta Alumno|AZUL|ESCUELA DE COMERCIO GENERAL SAN MARTIN|ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES
61178|51415|208|2010|2018-03-22|N|Alta Alumno|AZUL|ESCUELA INDUSTRIAL NRO.4 CENTRO DE CAPACITACION TECNICA NRO.5|BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR
61181|32242|213|2014|2018-03-26|N|Alta Alumno|TANDIL|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|
61185|53438|213|2014|2018-03-28|N|Alta Alumno|TANDIL|COLEGIO SAN JOSE|BACHILLER CON ORIENTACION EN CIENCIAS ECONOMICAS
61188|50864|213|2014|2018-04-03|N|Alta Alumno|TANDIL|ESCUELA DE EDUCACION MEDIA NRO. 1 LUCIO V. MANSILLA|BACHILLER CON ESPECIALIZACION EN CIENCIAS ECONOMICAS
61189|51713|213|2014|2018-04-03|S|Alta Alumno|SAN ANDRES DE GILES|ESCUELA POLIMODAL NRO. 1 LUCIO V MANSILLA|BACHILLER ESPECIALIZADO EN PEDAGOGIA
61190|49617|204|2003|2018-04-03|N|Alta Alumno|TANDIL|COLEGIO ALMAFUERTE|TÉCNICO EN COMPUTACION
61191|41684|213|2014|2018-04-03|S|Alta Alumno|SAN CARLOS DE BARILOCHE|ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1|BACHILLER
61191|41684|213|2014|2018-04-03|S|Alta Alumno|SAN CARLOS DE BARILOCHE|MONS. DR. AUDINO RODRIGUEZ Y OLMOS|BACHILLER EN ARTES
61192|50428|213|2014|2018-04-03|N|Alta Alumno|BOLIVAR|ESCUELA SECUNDARIA NRO. 7|ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES
61193|52731|213|2014|2018-04-03|N|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 1 LIBERTADOR SIMON BOLIVAR|Bachiller en Promoción Socio Cultural
61194|54053|201|2004b|2018-04-03|S|Alta Alumno|MARIA IGNACIA|ESCUELA SECUNDARIA N°5 SARGENTO CABRAL|BACHILLER ESPECIALIZADO EN PEDAGOGIA
61195|22708|201|2004|2018-04-03|N|Alta Alumno|NECOCHEA|INSTITUTO EXCELSIOR|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN
61196|54102|201|2004b|2018-04-03|S|Egreso|TANDIL|COLEGIO SAN JOSE|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN
61197|54145|201|2004b|2018-04-03|N|Alta Alumno|MORENO|ESCUELA SECUNDARIA TECNICA N°5 JUAN DOMINGO PERON|BACHILLER CON ORIENTACION AL TURISMO
61198|54263|201|2004b|2018-04-03|N|Alta Alumno|LOBERIA|ESCUELA AGRARIA NRO. 1 PEDRO EDGARDO GIACHINO|BACHILLER AGRARIO
61199|54276|201|2004|2018-04-03|N|Alta Alumno|ADOLFO GONZALES CHAVES|ESCUELA DE EDUCACIÓN MEDIA NRO 1 ALVARO BARROS|BACHILLER ESPECIALIZADO EN PEDAGOGIA
61200|42219|201|2004b|2018-04-03|S|Egreso|OLAVARRÍA|INSTITUTO PRIVADO SIERRAS BAYAS|BACHILLER ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES
61201|54059|203|2009|2018-04-03|N|Alta Alumno|TANDIL|COLEGIO SAGRADA FAMILIA|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES APLICADAS
61202|54303|203|2009|2018-04-03|N|Alta Alumno|TANDIL|COLEGIO SAN JOSE|BACHILLER
61203|54059|204|2003b|2018-04-03|N|Alta Alumno|TANDIL|COLEGIO SAGRADA FAMILIA|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES APLICADAS
61204|54094|204|2003|2018-04-03|N|Alta Alumno|RIO GRANDE|ESCUELA POLIMODAL NRO. 10 GRAL JOSE DE SAN MARTIN|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61205|26130|204|2003b|2018-04-03|N|Pasivo|LOBERIA|ESCUELA DE EDUCACIÓN SECUNDARIA Nº 2|BACHILLER EN CIENCIAS SOCIALES
61206|54171|204|2003b|2018-04-03|S|Alta Alumno|TANDIL|CENTRO DE ESTUDIOS SUPERIOR DEL SUR|BACHILLER EN CIENCIAS NATURALES
61207|54174|204|2003|2018-04-03|N|Alta Alumno|MAR DEL PLATA|INSTITUTO STELLA MARIS 'ADORATRICES'|HUMANIDADES Y CIENCIAS SOCIALES
61208|54190|204|2003b|2018-04-03|N|Alta Alumno|LOBERIA|CENTRO DE ESTUDIOS SUPERIOR DEL SUR|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61209|54257|204|2003b|2018-04-03|S|Alta Alumno|VILLA CAÑAS|ESCUELA DE EDUCACION TECNICA NRO. 484 PREFECTURA NAVAL ARGENTINA|TÉCNICO MECÁNICO ELECTRICISTA
61210|54287|204|2003|2018-04-03|N|Alta Alumno|TANDIL|CENTRO DE ESTUDIOS SUPERIOR DEL SUR|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61211|54289|204|2003b|2018-04-03|N|Alta Alumno|TANDIL|ESCUELA DE EDUCACION SECUNDARIA N°18|Bachiller, modalidad en Economía y Gestión de las Organizaciones
61212|54290|204|2003|2018-04-03|N|Alta Alumno|TANDIL|ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1|BACHILLER CON ORIENTACIÓN EMPRESARIAL
61213|54291|204|2003|2018-04-03|N|Alta Alumno|TANDIL|COLEGIO ALMAFUERTE|TÉCNICO ELECTROMECANICO
61214|54156|205|2004|2018-04-03|S|Alta Alumno|TANDIL|INSTITUTO SAGRADA FAMILIA DIPREGEP N° 4805|BACHILLER EN CIENCIAS NATURALES
61215|54249|205|2004|2018-04-03|N|Alta Alumno|PINAMAR|ESCUELA TECNICA NRO. 1 CRUCERO GRAL BELGRANO|BACHILLER C/ESPECIALIZACION EN INFORMATICA
61216|54050|206|2011|2018-04-03|S|Alta Alumno|CORONEL VIDAL|COLEGIO SAN MIGUEL|BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES
61217|54052|206|2011|2018-04-03|S|Alta Alumno|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
61218|54054|206|2011|2018-04-03|S|Abandono|Ciudad Autónoma de Buenos Aires|INSTITUTO CERVANTES|HUMANIDADES Y CIENCIAS SOCIALES
61219|54055|206|2011|2018-04-03|S|Egreso|TANDIL|ESCUELA DE EDUCACION SECUNDARIA TECNICA NRO 2 INGENIERO FELIPE SENILLOSA|Técnico en Informática Personal y Profesional
61220|54056|206|2011|2018-04-03|N|Pasivo|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|Bachiller en Promoción Socio Cultural
61221|22799|206|2011|2018-04-03|N|Alta Alumno|AYACUCHO|ESCUELA DE EDUCACION MEDIA NRO. 1 DOMINGO FAUSTINO SARMIENTO|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.
61222|54058|206|2011|2018-04-03|S|Egreso|MAR DEL PLATA|INSTITUTO ALBERT EINSTEIN|BACHILLER EN CIENCIAS NATURALES
61223|54060|206|2011|2018-04-03|S|Alta Alumno|TANDIL|COLEGIO SAN JOSE|ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES
61224|54061|206|2022|2018-04-03|N|Alta Alumno|TANDIL|ESCUELA MEDIA NRO. 2 FLORENTINO AMEGHINO|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.
61225|54063|206|2011|2018-04-03|N|Pasivo|TANDIL|COLEGIO SAN JOSE|ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES
61226|54065|206|2011|2018-04-03|N|Alta Alumno|TRES ARROYOS|INSTITUTO SECUNDARIO CLAROMECO|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN
61227|54067|206|2011|2018-04-03|S|Alta Alumno|TANDIL|INSTITUTO SAGRADA FAMILIA|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61228|54068|206|2011|2018-04-03|S|Alta Alumno|LOBERIA|ESCUELA MEDIA Nº 2|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61229|54070|206|2011|2018-04-03|S|Egreso|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN
61230|54071|206|2011|2018-04-03|S|Alta Alumno|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.
61231|54072|206|2011|2018-04-03|N|Alta Alumno|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.
61232|54073|206|2011|2018-04-03|N|Alta Alumno|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
61233|54074|206|2011|2018-04-03|N|Alta Alumno|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
61234|54077|206|2011|2018-04-03|S|Alta Alumno|BENITO JUAREZ|ESCUELA DE EDUCACION MEDIA NRO.3 DR. BENITO JUAREZ|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61235|54078|206|2011|2018-04-03|S|Alta Alumno|NECOCHEA|INSTITUTO EXCELSIOR|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN
61236|54079|206|2011|2018-04-03|S|Alta Alumno|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
61237|54080|206|2011|2018-04-03|S|Alta Alumno|TANDIL|ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
61238|54081|206|2011|2018-04-03|S|Alta Alumno|TANDIL|ESCUELA DE EDUCACION MEDIA NRO.11 ARTE 3 CENTRO POLIVALENTE DE ARTE DE TANDIL|BACHILLER CON ORIENTACION ARTISTICA ESP. EN CERAMICA
61239|54083|206|2011|2018-04-03|S|Alta Alumno|NECOCHEA|ESCUELA  DE EDUCACION TECNICA NRO.3|Bachiller en Promoción Socio Cultural
61240|54084|206|2011|2018-04-03|N|Abandono|MAR DEL PLATA|ESCUELA TECNICA NRO. 3|Bachiller en Promoción Socio Cultural
61240|54084|206|2011|2018-04-03|N|Abandono|MAR DEL PLATA|ESCUELA TECNICA NRO. 3|POLIMODAL ORIENTACION COMUNICACION
61241|54085|206|2011|2018-04-03|S|Alta Alumno|NECOCHEA|ESCUELA  DE EDUCACION TECNICA NRO.3|Bachiller en Promoción Socio Cultural
61242|54086|206|2011|2018-04-03|N|Pasivo|AYACUCHO|ESCUELA TECNICA NRO. 1 JUAN LABAT|TÉCNICO SUPERIOR EN ELECTROMECANICA (7 AÑOS)
